time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010493489831	8.39519	-6.05736	-2.67442	-2.65237	-0.200205	lidar	0.630817	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.54732	-6.01023	-2.70115	-2.70283	-0.261534	radar	4.45086	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.67695	-5.93126	-2.70529	-2.70693	-0.252131	lidar	0.302531	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.77858	-5.83178	-2.66928	-2.66544	-0.171664	radar	6.3281	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.90181	-5.7415	-2.67487	-2.66027	-0.158301	lidar	0.582635	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	9.03223	-5.66837	-2.6814	-2.66994	-0.163735	radar	0.712855	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.16064	-5.57175	-2.69512	-2.66149	-0.14764	lidar	0.739805	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.26762	-5.47117	-2.67076	-2.62346	-0.0808723	radar	4.24406	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.38679	-5.36917	-2.67902	-2.60961	-0.0641971	lidar	0.833142	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.51502	-5.29006	-2.68564	-2.61432	-0.0690697	radar	0.420049	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.64314	-5.17825	-2.70773	-2.59734	-0.050034	lidar	1.03786	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.70875	-5.04795	-2.66046	-2.50816	0.083964	radar	17.1877	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.80672	-4.94328	-2.66726	-2.48773	0.0985331	lidar	0.691122	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.91243	-4.83866	-2.66095	-2.46065	0.129841	radar	0.876245	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	10.0125	-4.72898	-2.65978	-2.44079	0.141212	lidar	0.555516	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.1166	-4.62436	-2.65662	-2.41911	0.16087	radar	0.327862	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.2136	-4.50946	-2.65817	-2.39743	0.172309	lidar	0.501852	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.3504	-4.43655	-2.67846	-2.43663	0.100537	radar	4.73376	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.4604	-4.32104	-2.69078	-2.42048	0.109795	lidar	0.305372	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.5042	-4.16184	-2.64722	-2.30901	0.262154	radar	20.7119	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.5941	-4.03162	-2.65733	-2.28135	0.273748	lidar	0.445808	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.6789	-3.90769	-2.65695	-2.25029	0.295193	radar	0.40074	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7677	-3.76396	-2.67857	-2.21949	0.30753	lidar	0.682946	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.874	-3.65787	-2.68767	-2.22987	0.266823	radar	1.48495	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9592	-3.52518	-2.69698	-2.20671	0.274017	lidar	0.209756	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	11.005	-3.37237	-2.68461	-2.13092	0.360924	radar	5.95343	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.0792	-3.22561	-2.70064	-2.10102	0.36922	lidar	0.363276	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.1295	-3.07837	-2.69804	-2.04744	0.416226	radar	1.63757	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.187	-2.92551	-2.71052	-2.01273	0.426092	lidar	0.440792	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.2348	-2.77923	-2.71116	-1.97082	0.451236	radar	0.50462	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2837	-2.62097	-2.72621	-1.93545	0.459782	lidar	0.420942	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.2431	-2.42626	-2.72545	-1.77891	0.653403	radar	29.4024	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.2551	-2.27072	-2.72501	-1.73245	0.662552	lidar	0.430786	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.3606	-2.169	-2.70074	-1.81441	0.487964	radar	23.2421	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.3875	-2.01433	-2.70845	-1.78143	0.492825	lidar	0.164955	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.3793	-1.85352	-2.7104	-1.712	0.551684	radar	2.67856	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.3925	-1.6936	-2.72088	-1.67613	0.55574	lidar	0.173649	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.3894	-1.53896	-2.72354	-1.62871	0.578315	radar	0.50776	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.3863	-1.38128	-2.72996	-1.59042	0.583586	lidar	0.190636	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.2761	-1.21654	-2.75424	-1.42674	0.780624	radar	29.8656	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.2375	-1.07379	-2.75834	-1.37798	0.788676	lidar	0.427509	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	11.17	-0.929519	-2.7749	-1.29695	0.846766	radar	2.96663	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.1196	-0.787488	-2.78435	-1.24851	0.851194	lidar	0.262999	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	11.0161	-0.636161	-2.81367	-1.14271	0.936112	radar	6.18012	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.931	-0.506951	-2.80261	-1.08096	0.94616	lidar	0.519047	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.8396	-0.374386	-2.81214	-1.0109	0.972566	radar	0.680824	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.7386	-0.265882	-2.79166	-0.945975	0.984997	lidar	0.716369	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.5727	-0.156821	-2.86914	-0.80235	1.1229	radar	20.6712	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.4497	-0.0790728	-2.85025	-0.729955	1.13971	lidar	1.02142	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.3433	0.00607853	-2.83541	-0.676209	1.13336	radar	0.424705	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.2137	0.0645782	-2.81452	-0.602321	1.15187	lidar	0.997702	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.111	0.134248	-2.77887	-0.559925	1.12833	radar	1.72974	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	9.97888	0.175105	-2.75759	-0.485525	1.14802	lidar	0.93331	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.83587	0.224977	-2.78539	-0.40472	1.18101	radar	2.52329	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.6928	0.227697	-2.75331	-0.316361	1.21326	lidar	2.12633	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.54775	0.258968	-2.77711	-0.241251	1.23292	radar	1.47599	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.39819	0.255367	-2.76448	-0.155877	1.25747	lidar	0.99262	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.28045	0.251475	-2.66747	-0.0922998	1.24668	radar	8.77138	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.13267	0.238515	-2.65706	-0.0096786	1.26194	lidar	0.337572	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.98984	0.242981	-2.69474	0.0523045	1.262	radar	1.69711	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.85185	0.235312	-2.70008	0.113958	1.25978	lidar	0.0597169	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.70798	0.229865	-2.73564	0.168065	1.24981	radar	1.32514	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.57167	0.212527	-2.74032	0.224032	1.24262	lidar	0.0928738	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.42848	0.179091	-2.73598	0.288907	1.2395	radar	0.118481	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.28009	0.160749	-2.74329	0.335929	1.21737	lidar	0.677383	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.1385	0.140855	-2.7779	0.370389	1.18637	radar	1.95267	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	8.00317	0.0962074	-2.78489	0.422765	1.17849	lidar	0.213412	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	7.85819	0.076742	-2.82369	0.44148	1.13045	radar	3.50137	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	7.71993	0.0442401	-2.82832	0.474514	1.10636	lidar	1.0403	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	7.57628	-0.00990051	-2.8347	0.517252	1.08629	radar	0.536184	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	7.43031	-0.0553027	-2.83349	0.550415	1.05981	lidar	1.1713	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	7.31579	-0.133262	-2.81923	0.61042	1.07216	radar	1.48381	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
1477010497319635	7.19428	-0.182359	-2.80948	0.639376	1.04859	lidar	1.0098	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	7.03061	-0.218236	-2.84169	0.629927	0.963875	radar	7.00258	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	6.89955	-0.295371	-2.83746	0.669708	0.951161	lidar	0.344459	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	6.83315	-0.43936	-2.80047	0.788404	1.04822	radar	11.4427	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	6.73746	-0.521811	-2.7867	0.829442	1.03826	lidar	0.363206	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	6.63565	-0.600796	-2.7823	0.854009	1.00314	radar	1.0549	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	6.5464	-0.692874	-2.771	0.895781	0.996017	lidar	0.255976	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	6.49176	-0.83961	-2.76719	0.997817	1.06944	radar	4.9018	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	6.42403	-0.958371	-2.76466	1.05313	1.07139	lidar	0.0313405	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	6.37689	-1.10151	-2.76952	1.13756	1.11464	radar	1.41155	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	6.32726	-1.23114	-2.76852	1.19644	1.11766	lidar	0.0510458	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	6.32604	-1.40563	-2.7875	1.31976	1.21077	radar	6.59662	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	6.30425	-1.54314	-2.78401	1.38495	1.21545	lidar	0.138145	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	6.28164	-1.68765	-2.77564	1.44829	1.2112	radar	0.118526	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	6.27946	-1.82736	-2.7565	1.51769	1.21627	lidar	0.535626	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	6.29781	-1.9804	-2.77568	1.60842	1.2592	radar	1.6687	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	6.3126	-2.11907	-2.77414	1.67435	1.26211	lidar	0.0429605	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	6.30378	-2.23332	-2.73317	1.69743	1.20391	radar	3.8828	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	6.32884	-2.36598	-2.72966	1.75968	1.20634	lidar	0.0282929	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	6.3351	-2.48501	-2.69907	1.79095	1.16474	radar	2.22448	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	6.36698	-2.61928	-2.70362	1.84832	1.16322	lidar	0.032617	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	6.4168	-2.75725	-2.72633	1.91974	1.18333	radar	0.827159	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	6.4647	-2.89245	-2.73669	1.97661	1.17956	lidar	0.174169	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	6.53433	-3.03587	-2.78194	2.05184	1.20451	radar	2.40295	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	6.58853	-3.18565	-2.81358	2.09857	1.1868	lidar	1.67629	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	6.63766	-3.30902	-2.75701	2.1281	1.13446	radar	6.87578	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	6.70225	-3.45503	-2.7749	2.17351	1.11558	lidar	0.786551	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
1477010498699664	6.77532	-3.57698	-2.783	2.22115	1.10637	radar	0.40748	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	6.83643	-3.71402	-2.80451	2.25193	1.07956	lidar	1.36116	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	6.90246	-3.83325	-2.76462	2.28265	1.04341	radar	3.7828	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	6.96845	-3.98658	-2.78928	2.30387	1.00489	lidar	2.2888	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	7.02925	-4.09246	-2.7019	2.32245	0.954784	radar	12.1877	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	7.09195	-4.23294	-2.71235	2.3378	0.917221	lidar	1.87628	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
1477010499019665	7.17138	-4.34184	-2.70555	2.36684	0.897869	radar	1.15766	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
1477010499069661	7.21631	-4.48495	-2.71845	2.36071	0.846458	lidar	3.4103	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
1477010499119665	7.32031	-4.61096	-2.78312	2.39699	0.845042	radar	4.87987	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
1477010499169669	7.38275	-4.75447	-2.79943	2.39376	0.798742	lidar	2.67017	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
1477010499219655	7.4492	-4.84924	-2.72947	2.40674	0.765119	radar	8.38471	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
1477010499269641	7.50393	-4.99149	-2.73869	2.39538	0.715366	lidar	2.92675	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
1477010499319639	7.58267	-5.09448	-2.71703	2.41166	0.69395	radar	1.78009	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
1477010499369637	7.62659	-5.2482	-2.72497	2.3853	0.633055	lidar	4.27217	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
1477010499419647	7.7111	-5.35638	-2.72796	2.40126	0.617784	radar	1.11508	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
1477010499469657	7.77471	-5.49516	-2.7361	2.38913	0.574853	lidar	2.06674	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
1477010499519643	7.85399	-5.59878	-2.71332	2.39948	0.554761	radar	1.79348	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
1477010499569629	7.90287	-5.75565	-2.7233	2.36812	0.496072	lidar	3.77351	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
1477010499619634	7.9878	-5.86169	-2.72687	2.38078	0.484792	radar	1.07424	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
1477010499669639	8.05063	-6.0017	-2.73364	2.36312	0.443377	lidar	1.84514	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
1477010499719637	8.11947	-6.0985	-2.67854	2.36582	0.420224	radar	5.14444	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
1477010499769635	8.17385	-6.23593	-2.6796	2.34374	0.377999	lidar	1.90026	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
1477010499819647	8.28011	-6.35176	-2.74008	2.36235	0.381966	radar	5.65711	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
1477010499869660	8.34218	-6.49823	-2.75037	2.33784	0.339221	lidar	1.98868	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
1477010499924653	8.4118	-6.60276	-2.67172	2.33458	0.312277	radar	9.78278	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
1477010499979646	8.46825	-6.75423	-2.67191	2.30601	0.267866	lidar	1.94193	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
1477010500029640	8.56038	-6.86878	-2.69321	2.31324	0.262826	radar	1.07774	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
1477010500079634	8.6021	-7.01892	-2.69553	2.27612	0.214275	lidar	2.34987	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
1477010500129657	8.68222	-7.12677	-2.70445	2.28165	0.210704	radar	1.35955	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
1477010500179680	8.73895	-7.26109	-2.70648	2.26036	0.180057	lidar	0.943644	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
1477010500229651	8.8267	-7.37736	-2.727	2.26551	0.177856	radar	0.780288	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
1477010500279623	8.87201	-7.52853	-2.73413	2.23033	0.135535	lidar	1.80212	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
1477010500329631	8.92365	-7.63593	-2.67761	2.21456	0.107967	radar	5.05773	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
1477010500379639	8.96605	-7.77273	-2.67602	2.18614	0.0755121	lidar	1.13767	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
1477010500429635	9.08031	-7.89956	-2.76431	2.21107	0.105761	radar	10.6916	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
1477010500479632	9.13047	-8.04738	-2.7736	2.1821	0.0730942	lidar	1.11617	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
1477010500529687	9.18041	-8.15908	-2.7237	2.16468	0.0469519	radar	3.89769	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
1477010500579743	9.23042	-8.29478	-2.72649	2.14276	0.0237948	lidar	0.541498	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
1477010500634757	9.30136	-8.42482	-2.71297	2.13428	0.0120728	radar	0.69375	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
1477010500689772	9.34743	-8.57884	-2.71699	2.10466	-0.0166928	lidar	0.798518	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
1477010500744749	9.40444	-8.70657	-2.69698	2.09155	-0.0305554	radar	0.9465	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
1477010500799727	9.44191	-8.86771	-2.70523	2.05651	-0.0619732	lidar	0.940307	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
1477010500849738	9.52295	-8.99778	-2.74746	2.06583	-0.0435614	radar	2.47519	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
1477010500899749	9.54769	-9.153	-2.75689	2.02753	-0.0774357	lidar	1.15748	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
1477010500954757	9.577	-9.28806	-2.70141	1.99164	-0.118411	radar	5.53107	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
1477010501009766	9.62235	-9.43076	-2.70077	1.97404	-0.128881	lidar	0.133527	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
1477010501064712	9.67183	-9.56841	-2.69356	1.96024	-0.13682	radar	0.137526	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
1477010501119659	9.70143	-9.72199	-2.69763	1.93182	-0.156329	lidar	0.391181	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
1477010501174727	9.75959	-9.8637	-2.712	1.92943	-0.147045	radar	0.386374	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
1477010501229795	9.79292	-10.0162	-2.71678	1.90634	-0.160938	lidar	0.198326	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
1477010501284719	9.80992	-10.1528	-2.67693	1.87073	-0.195746	radar	2.66786	9.69256	-10.1336	9.75	-10.2	0	-2.73106
1477010501339643	9.82526	-10.3105	-2.6839	1.83845	-0.215663	lidar	0.416593	9.75264	-10.3488	9.75	-10.35	0	-2.73105
1477010501389643	9.89275	-10.4465	-2.73122	1.8595	-0.171654	radar	4.37716	9.82419	-10.5024	9.8	-10.5	1	-2.99999
1477010501439644	9.90336	-10.5972	-2.74207	1.82865	-0.192087	lidar	0.489712	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
1477010501489636	9.92945	-10.7299	-2.73686	1.81254	-0.199688	radar	0.1314	9.825	-10.7525	9.85	-10.8	0	-3.00047
1477010501539628	9.92976	-10.8869	-2.75231	1.77687	-0.223204	lidar	0.710958	9.85033	-10.9603	9.85	-10.95	0	-3.00048
1477010501589738	9.90358	-11.0176	-2.69275	1.71077	-0.297719	radar	10.1124	9.91881	-11.1448	9.85	-11.05	0	-1.9956
1477010501639849	9.90745	-11.1546	-2.6931	1.6864	-0.306539	lidar	0.126643	9.86057	-11.1502	9.85	-11.15	0	-1.99559
1477010501694757	9.90854	-11.2992	-2.68049	1.65574	-0.324589	radar	0.44515	9.83851	-11.2795	9.85	-11.3	0	-2.73184
1477010501749666	9.9005	-11.4508	-2.68248	1.6248	-0.336736	lidar	0.223868	9.83839	-11.4483	9.85	-11.45	0	-2.73182
1477010501799738	9.89111	-11.5832	-2.67176	1.59314	-0.35575	radar	0.441165	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957
1477010501849810	9.85957	-11.7292	-2.68106	1.55207	-0.376872	lidar	0.658361	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569
1477010501904738	9.86059	-11.8785	-2.68855	1.53837	-0.36645	radar	0.220051	9.77699	-11.9246	9.75	-11.9	0	-2.73084
1477010501959666	9.83069	-12.0342	-2.69643	1.50207	-0.380965	lidar	0.32175	9.75861	-12.0491	9.75	-12.05	0	-2.73085
1477010502014733	9.76028	-12.172	-2.65771	1.41913	-0.463465	radar	7.11665	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396
1477010502069800	9.69452	-12.3283	-2.6718	1.36574	-0.488259	lidar	1.00473	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396
1477010502124705	9.56218	-12.4544	-2.62357	1.228	-0.6371	radar	19.4785	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133
1477010502179611	9.47486	-12.5877	-2.62671	1.16951	-0.658274	lidar	1.02749	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131
1477010502234675	9.38657	-12.7142	-2.62045	1.10056	-0.701686	radar	1.34988	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606
1477010502289740	9.30415	-12.8283	-2.61019	1.05187	-0.711564	lidar	0.603132	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605
1477010502344684	9.11052	-12.9146	-2.59001	0.870981	-0.90283	radar	26.1848	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004
1477010502399628	8.9793	-13.013	-2.59522	0.79764	-0.923408	lidar	1.33774	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003
1477010502449731	8.82393	-13.0828	-2.60474	0.67535	-1.02568	radar	6.89247	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948
1477010502499834	8.70559	-13.1439	-2.59464	0.611528	-1.03777	lidar	0.858957	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948
1477010502554749	8.53618	-13.1968	-2.61048	0.488728	-1.1265	radar	5.45257	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502
1477010502609665	8.39626	-13.2434	-2.60277	0.415336	-1.13767	lidar	0.657275	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485
1477010502664734	8.25303	-13.2889	-2.60676	0.338941	-1.15533	radar	0.309908	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955
1477010502719804	8.10693	-13.3177	-2.60239	0.264876	-1.16514	lidar	0.458966	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947
1477010502774815	7.941	-13.3263	-2.62211	0.159718	-1.22014	radar	2.44274	7.88931	-13.1791	7.9	-13.25	-2.72673	0
1477010502829826	7.79146	-13.3283	-2.617	0.0819826	-1.23029	lidar	0.455641	7.75593	-13.2425	7.75	-13.25	-2.72673	0
1477010502884773	7.63258	-13.3169	-2.63085	-0.00984994	-1.26118	radar	1.1209	7.52542	-13.1457	7.6	-13.25	-2.72991	0
1477010502939720	7.48276	-13.2979	-2.62957	-0.0879088	-1.2691	lidar	0.280147	7.44992	-13.2329	7.45	-13.25	-2.72991	0
1477010502994682	7.30152	-13.2343	-2.69344	-0.225046	-1.36124	radar	8.92562	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723
1477010503049644	7.14256	-13.1914	-2.70893	-0.305243	-1.36328	lidar	0.455822	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723
1477010503104728	7.02524	-13.1731	-2.64569	-0.334095	-1.29679	radar	6.63167	6.90569	-13.1515	6.9	-13.15	-2.72312	0
1477010503159812	6.86388	-13.1272	-2.67521	-0.402179	-1.28856	lidar	0.923144	6.73255	-13.1364	6.75	-13.15	-2.72312	0
1477010503209733	6.75958	-13.1118	-2.62067	-0.421363	-1.22788	radar	5.54853	6.69426	-13.3705	6.6	-13.15	-3.00475	0
1477010503259655	6.60434	-13.0777	-2.66352	-0.465214	-1.2048	lidar	1.94704	6.42749	-13.1436	6.45	-13.15	-3.00472	0
1477010503309715	6.49378	-13.0402	-2.63118	-0.498544	-1.16865	radar	2.11256	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786
1477010503359776	6.35524	-12.9939	-2.65688	-0.540447	-1.14953	lidar	0.826904	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786
